,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
21433,21433,95,3,0,2,0,0,1,0,0,1,0,0,0
3429,3429,95,5,0,1,0,1,0,0,0,1,0,0,0
11270,11270,95,1,0,0,0,1,0,0,0,0,0,1,0
19957,19957,95,2,222,181,0,0,0,1,0,1,0,0,0
18888,18888,95,2,5,16,0,1,0,0,0,0,0,1,0
38107,38107,95,1,0,31,0,0,1,0,0,0,0,1,0
48374,48374,95,1,344,0,0,0,1,0,0,0,0,1,0
4590,4590,95,1,0,2,0,0,1,0,0,0,0,1,0
38099,38099,95,2,338,38,0,1,0,0,0,0,0,1,0
34485,34485,95,2,0,1,0,1,0,0,0,1,0,0,0
38970,38970,95,5,95,5,0,0,1,0,0,0,0,1,0
17727,17727,95,3,274,0,0,0,1,0,0,0,0,1,0
14053,14053,95,5,364,4,0,0,1,0,0,0,0,1,0
38990,38990,95,30,90,11,0,0,1,0,0,0,0,1,0
27274,27274,95,1,83,66,0,0,1,0,0,0,0,1,0
42532,42532,95,1,1,6,0,1,0,0,0,1,0,0,0
17908,17908,95,1,88,105,0,1,0,0,0,1,0,0,0
4522,4522,95,1,0,227,0,0,1,0,0,0,0,1,0
8791,8791,95,2,0,4,0,1,0,0,0,1,0,0,0
3675,3675,95,3,156,191,0,1,0,0,0,0,0,1,0
24777,24777,95,2,0,5,0,0,1,0,0,1,0,0,0
29502,29502,95,2,0,3,0,1,0,0,0,0,0,1,0
8754,8754,95,1,0,4,0,1,0,0,0,1,0,0,0
24077,24077,95,2,0,42,0,0,1,0,0,0,0,1,0
48287,48287,95,3,36,4,0,0,1,0,0,0,0,1,0
3756,3756,95,4,0,7,0,0,1,0,0,0,0,1,0
8555,8555,95,14,0,2,0,0,1,0,0,1,0,0,0
3550,3550,95,1,347,212,0,1,0,0,0,1,0,0,0
3620,3620,95,10,24,11,0,1,0,0,0,1,0,0,0
4602,4602,95,3,0,176,0,0,1,0,0,0,0,1,0
39895,39895,95,28,52,2,0,0,1,0,0,1,0,0,0
14087,14087,95,1,334,13,0,0,0,1,0,0,0,1,0
21561,21561,95,1,0,15,0,0,1,0,0,0,0,1,0
3817,3817,95,2,13,44,0,0,0,1,0,1,0,0,0
11509,11509,95,4,0,0,0,0,1,0,0,1,0,0,0
44063,44063,95,2,330,13,0,0,1,0,0,1,0,0,0
13921,13921,95,3,0,1,0,0,0,1,0,1,0,0,0
34406,34406,95,1,0,2,0,0,0,1,0,1,0,0,0
8741,8741,95,1,0,0,0,0,1,0,0,0,0,1,0
24093,24093,95,4,2,69,0,1,0,0,0,1,0,0,0
31954,31954,95,2,14,65,0,0,1,0,0,1,0,0,0
8744,8744,95,1,0,6,0,1,0,0,0,0,0,1,0
25755,25755,95,3,291,34,0,1,0,0,0,1,0,0,0
21494,21494,95,2,57,59,0,0,1,0,0,1,0,0,0
14544,14544,95,5,0,10,0,1,0,0,0,1,0,0,0
14070,14070,95,2,0,0,0,1,0,0,0,0,0,1,0
27254,27254,95,2,0,72,0,0,0,1,0,1,0,0,0
13958,13958,95,3,0,9,0,1,0,0,0,1,0,0,0
42496,42496,95,3,0,3,0,0,0,1,0,1,0,0,0
27255,27255,95,2,0,4,0,1,0,0,0,1,0,0,0
45259,45259,95,1,0,24,0,0,1,0,0,0,0,1,0
13782,13782,95,4,62,88,0,0,1,0,0,0,0,1,0
34346,34346,95,1,0,0,0,1,0,0,0,0,0,0,1
21611,21611,95,29,0,1,0,0,0,1,0,1,0,0,0
36303,36303,95,29,86,3,0,0,0,1,0,1,0,0,0
23825,23825,95,2,69,28,0,0,1,0,0,0,0,1,0
32236,32236,95,1,0,35,0,0,1,0,0,0,0,1,0
48799,48799,95,2,8,0,0,1,0,0,0,0,0,1,0
5050,5050,95,2,365,7,0,1,0,0,0,0,0,1,0
3917,3917,95,2,147,283,0,0,1,0,0,0,0,1,0
34281,34281,95,2,59,68,0,0,1,0,0,0,0,1,0
5037,5037,95,1,0,0,0,1,0,0,0,0,0,1,0
18034,18034,95,4,351,55,0,1,0,0,0,1,0,0,0
48205,48205,95,2,337,0,0,0,0,1,0,0,0,1,0
17856,17856,95,1,179,8,0,0,1,0,0,0,0,0,1
5017,5017,95,2,307,3,0,0,0,1,0,0,0,1,0
5016,5016,95,1,141,314,0,0,1,0,0,0,0,1,0
24738,24738,95,1,0,22,0,0,0,1,0,0,0,1,0
32218,32218,95,1,82,63,0,1,0,0,0,0,0,1,0
9094,9094,95,6,1,51,0,0,0,1,0,1,0,0,0
3090,3090,95,4,0,9,0,0,1,0,0,0,0,1,0
34292,34292,95,2,0,52,0,0,1,0,0,0,0,1,0
45279,45279,95,1,100,0,0,0,0,1,0,1,0,0,0
8392,8392,95,1,0,0,0,0,1,0,0,1,0,0,0
26944,26944,95,4,34,108,0,1,0,0,0,0,0,1,0
21612,21612,95,5,0,0,0,1,0,0,0,0,0,1,0
18045,18045,95,6,199,24,0,1,0,0,0,1,0,0,0
26916,26916,95,2,338,44,0,0,0,1,0,1,0,0,0
17538,17538,95,2,0,27,0,1,0,0,0,1,0,0,0
39038,39038,95,2,0,7,0,0,1,0,0,0,0,1,0
32289,32289,95,1,182,81,0,1,0,0,0,0,0,1,0
14952,14952,95,1,116,115,0,0,1,0,0,1,0,0,0
47385,47385,95,2,123,0,0,1,0,0,0,0,0,1,0
42318,42318,95,2,66,23,0,0,0,1,0,1,0,0,0
14927,14927,95,1,0,0,0,1,0,0,0,0,0,1,0
24694,24694,95,2,0,13,0,0,0,1,0,0,0,1,0
31210,31210,95,2,351,55,0,1,0,0,0,0,0,1,0
14305,14305,95,1,0,10,0,0,1,0,0,0,0,1,0
25234,25234,95,1,92,166,0,0,1,0,0,1,0,0,0
5087,5087,95,4,0,11,0,0,1,0,0,0,0,1,0
25809,25809,95,14,0,5,0,0,0,1,0,1,0,0,0
17785,17785,95,2,0,4,0,0,1,0,0,1,0,0,0
31211,31211,95,2,350,55,0,1,0,0,0,0,0,1,0
34268,34268,95,2,0,3,0,0,0,1,0,0,0,1,0
9115,9115,95,4,0,1,0,0,0,1,0,1,0,0,0
38010,38010,95,1,350,14,1,0,0,0,0,0,0,1,0
4806,4806,95,3,47,40,0,0,1,0,0,1,0,0,0
4983,4983,95,1,349,98,0,0,0,1,0,0,0,1,0
25283,25283,95,2,16,41,0,1,0,0,0,1,0,0,0
47542,47542,95,6,180,0,0,1,0,0,0,0,0,1,0
27162,27162,95,3,136,11,0,0,1,0,0,1,0,0,0
39025,39025,95,1,0,5,0,0,0,1,0,1,0,0,0
4874,4874,95,1,65,72,0,0,1,0,0,0,0,1,0
31314,31314,95,2,301,36,0,1,0,0,0,0,0,1,0
4859,4859,95,30,339,56,0,0,1,0,0,0,0,1,0
3878,3878,95,1,0,32,0,0,1,0,0,0,0,1,0
4854,4854,95,5,348,27,0,0,1,0,0,0,0,1,0
45526,45526,95,30,0,0,0,0,1,0,0,1,0,0,0
4848,4848,95,30,349,11,0,0,1,0,0,1,0,0,0
47582,47582,95,5,10,1,0,0,1,0,0,0,0,1,0
35758,35758,95,2,172,7,0,0,1,0,0,0,0,1,0
42732,42732,95,1,0,3,0,0,1,0,0,0,0,1,0
8444,8444,95,5,0,1,0,0,1,0,0,0,0,1,0
3287,3287,95,5,0,0,0,1,0,0,0,0,0,1,0
38906,38906,95,1,300,75,0,1,0,0,0,1,0,0,0
8576,8576,95,2,310,22,0,1,0,0,0,0,0,1,0
27386,27386,95,10,63,2,0,0,1,0,0,1,0,0,0
36276,36276,95,4,14,3,0,1,0,0,0,1,0,0,0
14114,14114,95,30,117,8,0,0,1,0,0,1,0,0,0
21348,21348,95,30,64,1,0,1,0,0,0,1,0,0,0
31305,31305,95,4,124,28,0,1,0,0,0,1,0,0,0
21590,21590,95,4,36,10,0,0,1,0,0,0,0,1,0
34294,34294,95,2,0,55,0,0,1,0,0,0,0,1,0
3909,3909,95,4,0,12,0,1,0,0,0,0,0,1,0
31258,31258,95,2,345,37,0,1,0,0,0,0,0,1,0
24139,24139,95,2,0,24,0,1,0,0,0,0,0,1,0
8399,8399,95,5,0,4,0,1,0,0,0,1,0,0,0
14307,14307,95,2,75,57,0,0,1,0,0,0,0,0,1
38151,38151,95,1,125,13,0,1,0,0,0,0,0,1,0
43982,43982,95,30,0,1,0,0,1,0,0,0,0,1,0
9083,9083,95,1,300,138,0,1,0,0,0,0,0,1,0
3129,3129,95,5,0,85,0,0,1,0,0,1,0,0,0
14312,14312,95,12,0,4,0,0,1,0,0,0,0,1,0
36732,36732,95,1,0,43,0,1,0,0,0,1,0,0,0
11609,11609,95,2,0,0,0,1,0,0,0,1,0,0,0
21367,21367,95,5,55,85,0,1,0,0,0,0,0,1,0
28283,28283,95,10,0,1,0,1,0,0,0,1,0,0,0
44098,44098,95,1,62,0,0,0,1,0,0,0,0,1,0
38081,38081,95,2,0,5,0,1,0,0,0,1,0,0,0
27407,27407,95,3,143,4,0,1,0,0,0,1,0,0,0
22046,22046,95,18,167,39,0,0,1,0,0,0,0,1,0
31303,31303,95,2,353,57,0,1,0,0,0,0,0,1,0
13789,13789,95,1,0,0,0,1,0,0,0,0,0,1,0
11869,11869,95,2,331,9,0,1,0,0,0,0,0,1,0
25858,25858,95,8,0,0,0,1,0,0,0,0,0,1,0
33241,33241,95,5,143,75,0,1,0,0,0,0,0,1,0
835,835,95,2,72,174,0,1,0,0,0,0,0,1,0
26310,26310,95,1,0,91,0,0,0,1,0,1,0,0,0
37008,37008,95,2,64,0,0,0,0,1,0,1,0,0,0
6686,6686,95,3,0,2,0,1,0,0,0,1,0,0,0
861,861,95,4,66,73,0,0,1,0,0,0,0,1,0
865,865,95,5,56,123,0,0,1,0,0,0,0,1,0
12682,12682,95,1,0,5,0,0,1,0,0,1,0,0,0
39471,39471,95,1,180,0,0,0,0,1,0,0,0,1,0
28935,28935,95,7,0,0,0,0,1,0,0,1,0,0,0
30455,30455,95,1,164,66,0,0,1,0,0,0,0,1,0
22979,22979,95,3,217,1,0,1,0,0,0,0,0,1,0
35117,35117,95,7,0,1,0,0,1,0,0,0,0,1,0
12697,12697,95,3,0,18,0,1,0,0,0,0,0,1,0
22949,22949,95,3,0,19,0,0,0,1,0,1,0,0,0
20673,20673,95,2,0,0,0,0,1,0,0,1,0,0,0
20677,20677,95,1,0,26,0,0,1,0,0,0,0,1,0
10630,10630,95,2,156,3,0,0,1,0,0,1,0,0,0
946,946,95,5,0,9,0,1,0,0,0,1,0,0,0
46001,46001,95,1,161,22,0,0,0,1,0,1,0,0,0
19388,19388,95,1,149,98,0,0,1,0,0,0,0,1,0
17088,17088,95,3,17,63,0,1,0,0,0,0,0,1,0
50026,50026,95,30,364,0,0,0,1,0,0,1,0,0,0
986,986,95,4,284,23,0,0,1,0,0,1,0,0,0
16308,16308,95,1,0,2,0,0,1,0,0,1,0,0,0
44547,44547,95,30,149,0,0,0,1,0,0,1,0,0,0
7605,7605,95,2,68,267,0,0,1,0,0,0,0,1,0
6709,6709,95,1,42,78,0,1,0,0,0,1,0,0,0
10022,10022,95,2,342,7,0,1,0,0,0,0,0,0,1
16463,16463,95,30,64,11,0,1,0,0,0,1,0,0,0
16452,16452,95,4,0,0,0,0,1,0,0,0,0,1,0
50188,50188,95,9,89,0,0,1,0,0,0,0,0,1,0
17032,17032,95,2,78,49,0,0,1,0,0,0,0,1,0
6808,6808,95,3,0,0,0,1,0,0,0,1,0,0,0
12609,12609,95,16,0,8,0,0,1,0,0,1,0,0,0
41215,41215,95,55,215,1,0,0,1,0,0,0,0,1,0
700,700,95,2,0,258,0,0,0,1,0,0,0,1,0
35136,35136,95,2,7,10,0,0,1,0,0,0,0,1,0
24432,24432,95,5,0,52,0,1,0,0,0,1,0,0,0
30402,30402,95,3,0,0,0,1,0,0,0,0,0,1,0
20616,20616,95,3,310,10,0,1,0,0,0,0,0,1,0
16429,16429,95,1,0,53,0,0,1,0,0,0,0,1,0
16425,16425,95,2,0,2,0,0,1,0,0,1,0,0,0
37012,37012,95,275,365,0,0,0,1,0,0,0,0,1,0
737,737,95,5,0,18,0,1,0,0,0,1,0,0,0
19121,19121,95,4,331,20,0,0,1,0,0,0,0,1,0
46041,46041,95,2,54,1,0,0,0,0,1,1,0,0,0
46488,46488,95,1,0,0,0,1,0,0,0,0,0,1,0
44550,44550,95,30,64,0,0,0,1,0,0,1,0,0,0
44549,44549,95,1,116,4,0,0,0,1,0,0,0,1,0
6732,6732,95,30,117,21,0,0,1,0,0,0,0,1,0
10585,10585,95,2,0,1,0,0,1,0,0,1,0,0,0
802,802,95,2,341,136,0,1,0,0,0,1,0,0,0
23514,23514,95,5,0,1,0,1,0,0,0,0,0,1,0
30024,30024,95,1,0,9,0,0,1,0,0,0,0,1,0
50007,50007,95,15,25,0,0,0,1,0,0,1,0,0,0
33160,33160,95,6,0,1,0,1,0,0,0,1,0,0,0
7748,7748,95,4,50,102,0,0,1,0,0,0,0,1,0
33040,33040,95,1,6,70,0,0,1,0,0,0,0,1,0
33039,33039,95,1,0,2,0,0,1,0,0,0,0,1,0
27759,27759,95,2,0,0,0,0,1,0,0,0,0,1,0
43300,43300,95,2,65,1,0,0,1,0,0,0,0,1,0
16132,16132,95,2,50,8,0,0,0,1,0,1,0,0,0
17144,17144,95,30,269,7,0,0,1,0,0,0,0,1,0
20767,20767,95,1,71,138,0,0,1,0,0,1,0,0,0
41145,41145,95,4,99,12,0,1,0,0,0,0,0,1,0
9775,9775,95,5,0,11,0,1,0,0,0,1,0,0,0
24938,24938,95,30,33,0,0,1,0,0,0,1,0,0,0
33011,33011,95,2,70,33,0,1,0,0,0,0,0,1,0
18334,18334,95,1,0,22,0,0,1,0,0,0,0,1,0
49046,49046,95,3,16,0,0,1,0,0,0,1,0,0,0
46667,46667,95,4,9,4,0,1,0,0,0,1,0,0,0
7781,7781,95,1,0,3,0,1,0,0,0,0,0,1,0
10760,10760,95,2,48,26,0,1,0,0,0,0,0,1,0
16044,16044,95,21,157,2,0,0,1,0,0,0,0,1,0
1363,1363,95,30,365,1,0,0,1,0,0,1,0,0,0
23572,23572,95,1,83,52,0,0,1,0,0,0,0,1,0
29041,29041,95,45,129,0,0,0,1,0,0,1,0,0,0
35463,35463,95,222,90,1,0,1,0,0,0,1,0,0,0
39425,39425,95,4,0,3,0,1,0,0,0,1,0,0,0
1412,1412,95,2,153,227,0,0,1,0,0,0,0,1,0
15999,15999,95,30,0,5,0,0,1,0,0,1,0,0,0
30550,30550,95,2,0,6,0,1,0,0,0,1,0,0,0
41487,41487,95,3,361,3,0,1,0,0,0,0,0,1,0
33047,33047,95,3,33,15,0,0,0,1,0,1,0,0,0
1228,1228,95,1,342,124,0,1,0,0,0,0,0,1,0
16274,16274,95,7,0,0,0,0,1,0,0,1,0,0,0
28648,28648,95,6,0,22,0,0,1,0,0,0,0,1,0
28643,28643,95,2,353,84,0,1,0,0,0,1,0,0,0
49959,49959,95,2,66,0,0,1,0,0,0,0,0,1,0
46574,46574,95,1,362,2,0,0,1,0,0,0,0,1,0
26382,26382,95,30,225,12,0,0,1,0,0,1,0,0,0
10687,10687,95,2,171,40,0,0,1,0,0,0,0,1,0
18593,18593,95,3,108,89,0,1,0,0,0,1,0,0,0
7687,7687,95,2,271,84,0,1,0,0,0,1,0,0,0
33096,33096,95,4,66,3,0,0,1,0,0,1,0,0,0
1133,1133,95,1,0,10,0,1,0,0,0,0,0,1,0
28988,28988,95,1,0,2,0,1,0,0,0,0,0,1,0
10701,10701,95,2,47,10,0,1,0,0,0,0,0,1,0
22840,22840,95,3,2,34,0,0,1,0,0,0,0,1,0
35079,35079,95,5,74,11,0,0,1,0,0,0,0,1,0
6505,6505,95,4,0,1,0,1,0,0,0,0,0,1,0
6504,6504,95,3,0,86,0,0,1,0,0,0,0,1,0
27767,27767,95,2,67,82,0,0,1,0,0,0,0,1,0
6488,6488,95,3,195,58,0,1,0,0,0,1,0,0,0
39661,39661,95,1,147,38,0,1,0,0,0,1,0,0,0
7708,7708,95,3,0,1,0,0,1,0,0,0,0,1,0
33909,33909,95,1,107,71,0,0,1,0,0,0,0,1,0
38576,38576,95,2,165,30,0,1,0,0,0,1,0,0,0
7718,7718,95,4,34,22,0,0,1,0,0,0,0,1,0
33056,33056,95,3,0,1,0,0,0,1,0,0,0,1,0
10751,10751,95,2,0,5,0,0,1,0,0,1,0,0,0
12605,12605,95,180,358,0,0,0,1,0,0,0,0,1,0
7581,7581,95,1,43,51,0,0,1,0,0,0,0,0,1
46440,46440,95,4,71,1,0,1,0,0,0,1,0,0,0
7260,7260,95,30,321,43,0,1,0,0,0,0,0,1,0
10266,10266,95,2,0,24,0,1,0,0,0,1,0,0,0
39563,39563,95,2,124,6,0,0,1,0,0,0,0,1,0
28823,28823,95,2,3,7,0,1,0,0,0,1,0,0,0
16770,16770,95,1,0,7,0,0,1,0,0,0,0,1,0
43663,43663,95,3,0,2,0,0,0,1,0,1,0,0,0
28736,28736,95,4,3,14,0,1,0,0,0,0,0,1,0
7231,7231,95,3,0,12,0,1,0,0,0,0,0,1,0
44713,44713,95,1,0,2,0,0,1,0,0,0,0,1,0
10228,10228,95,2,0,2,0,0,1,0,0,0,0,1,0
12399,12399,95,1,0,1,0,0,1,0,0,0,0,1,0
10221,10221,95,1,0,0,0,0,0,1,0,1,0,0,0
20461,20461,95,2,0,50,0,0,0,1,0,0,0,1,0
257,257,95,4,74,149,0,1,0,0,0,1,0,0,0
26075,26075,95,3,0,2,0,1,0,0,0,1,0,0,0
43674,43674,95,30,0,0,0,0,1,0,0,1,0,0,0
262,262,95,1,340,130,0,0,1,0,0,0,0,1,0
35355,35355,95,2,34,3,0,0,1,0,0,0,0,1,0
46103,46103,95,1,353,2,0,1,0,0,0,1,0,0,0
38409,38409,95,1,32,27,0,0,0,1,0,1,0,0,0
18476,18476,95,7,8,0,0,1,0,0,0,1,0,0,0
23208,23208,95,3,0,0,0,0,1,0,0,0,0,1,0
25117,25117,95,1,0,2,0,0,1,0,0,0,0,1,0
33498,33498,95,3,359,7,0,1,0,0,0,1,0,0,0
317,317,95,3,69,239,0,0,1,0,0,0,0,1,0
7261,7261,95,30,321,53,0,1,0,0,0,0,0,1,0
26070,26070,95,2,66,129,0,0,1,0,0,0,0,1,0
7262,7262,95,30,278,47,0,1,0,0,0,0,0,1,0
7264,7264,95,30,293,45,0,1,0,0,0,0,0,1,0
19203,19203,95,4,0,68,0,1,0,0,0,1,0,0,0
33665,33665,95,2,0,52,0,1,0,0,0,0,0,1,0
30113,30113,95,4,0,0,0,1,0,0,0,0,0,1,0
30131,30131,95,2,0,4,0,0,1,0,0,0,0,1,0
20397,20397,95,1,0,3,0,1,0,0,0,1,0,0,0
7376,7376,95,30,219,11,0,0,1,0,0,1,0,0,0
50567,50567,95,2,166,0,0,0,1,0,0,1,0,0,0
23345,23345,95,1,0,14,0,1,0,0,0,0,0,1,0
7445,7445,95,1,67,24,0,1,0,0,0,0,0,1,0
28004,28004,95,2,127,66,0,1,0,0,0,1,0,0,0
19226,19226,95,6,193,11,0,0,0,1,0,1,0,0,0
46175,46175,95,1,354,6,0,1,0,0,0,1,0,0,0
37851,37851,95,2,58,28,0,1,0,0,0,0,0,1,0
46181,46181,95,2,74,4,0,1,0,0,0,0,0,1,0
44670,44670,95,4,7,1,0,1,0,0,0,0,0,1,0
30163,30163,95,2,29,15,0,1,0,0,0,0,0,1,0
19191,19191,95,4,0,0,0,0,1,0,0,1,0,0,0
43609,43609,95,12,104,1,0,1,0,0,0,1,0,0,0
71,71,95,3,0,150,0,1,0,0,0,0,0,1,0
7297,7297,95,3,0,5,0,1,0,0,0,1,0,0,0
43600,43600,95,2,180,2,0,1,0,0,0,0,0,1,0
18502,18502,95,2,4,28,0,1,0,0,0,0,0,1,0
10280,10280,95,1,0,1,0,1,0,0,0,1,0,0,0
10279,10279,95,1,357,63,0,0,1,0,0,0,0,1,0
46221,46221,95,2,164,4,0,1,0,0,0,0,0,1,0
7263,7263,95,30,323,36,0,1,0,0,0,0,0,1,0
41716,41716,95,30,251,1,0,0,0,1,0,0,0,1,0
33495,33495,95,2,78,57,0,0,1,0,0,1,0,0,0
12452,12452,95,1,0,1,0,0,1,0,0,0,0,1,0
7550,7550,95,30,233,13,0,0,1,0,0,1,0,0,0
28876,28876,95,3,0,16,0,0,1,0,0,0,0,1,0
28878,28878,95,1,218,3,0,1,0,0,0,0,0,1,0
522,522,95,3,74,189,0,0,1,0,0,0,0,1,0
18438,18438,95,4,0,0,0,1,0,0,0,0,0,1,0
19141,19141,95,4,112,2,0,0,1,0,0,0,0,1,0
16541,16541,95,30,24,0,0,0,1,0,0,1,0,0,0
30334,30334,95,1,170,76,0,0,0,1,0,1,0,0,0
6926,6926,95,2,312,210,0,1,0,0,0,0,0,1,0
7563,7563,95,14,0,3,0,1,0,0,0,1,0,0,0
37106,37106,95,1,11,4,0,1,0,0,0,0,0,1,0
43459,43459,95,1,50,22,0,0,1,0,0,0,0,1,0
20572,20572,95,7,160,0,0,1,0,0,0,1,0,0,0
20574,20574,95,4,0,14,0,1,0,0,0,0,0,1,0
37822,37822,95,2,352,19,0,1,0,0,0,0,0,1,0
23057,23057,95,4,0,41,0,1,0,0,0,1,0,0,0
46414,46414,95,2,11,1,0,0,0,1,0,1,0,0,0
20309,20309,95,4,0,2,0,0,1,0,0,0,0,1,0
669,669,95,5,0,20,0,0,1,0,0,0,0,1,0
30367,30367,95,3,294,38,0,0,1,0,0,1,0,0,0
23052,23052,95,4,166,18,0,1,0,0,0,1,0,0,0
20588,20588,95,9,0,4,0,1,0,0,0,0,0,1,0
16487,16487,95,4,0,3,0,0,1,0,0,1,0,0,0
26271,26271,95,4,75,58,0,0,0,1,0,1,0,0,0
37602,37602,95,3,0,16,0,0,1,0,0,1,0,0,0
19305,19305,95,4,147,74,0,0,0,1,0,1,0,0,0
12446,12446,95,5,346,67,0,0,0,1,0,0,0,1,0
6969,6969,95,7,365,4,0,0,1,0,0,0,0,1,0
41413,41413,95,2,138,20,0,1,0,0,0,1,0,0,0
28840,28840,95,1,0,73,0,0,1,0,0,0,0,1,0
25060,25060,95,1,74,157,0,0,1,0,0,0,0,1,0
44595,44595,95,3,177,3,0,0,1,0,0,0,0,1,0
351,351,95,2,335,172,0,1,0,0,0,0,0,1,0
353,353,95,5,82,119,0,0,1,0,0,0,0,1,0
46330,46330,95,3,0,5,1,0,0,0,0,1,0,0,0
19283,19283,95,8,0,3,0,0,1,0,0,1,0,0,0
20505,20505,95,2,27,27,0,1,0,0,0,1,0,0,0
37093,37093,95,3,122,0,0,1,0,0,0,0,0,1,0
33464,33464,95,3,7,51,0,1,0,0,0,1,0,0,0
46351,46351,95,1,330,6,0,0,1,0,0,0,0,1,0
12468,12468,95,2,3,28,0,0,1,0,0,0,0,1,0
39525,39525,95,2,0,10,0,0,1,0,0,0,0,1,0
35321,35321,95,14,0,1,0,1,0,0,0,1,0,0,0
403,403,95,6,0,3,0,0,1,0,0,1,0,0,0
19288,19288,95,1,53,114,0,0,1,0,0,0,0,1,0
50356,50356,95,3,7,0,0,1,0,0,0,1,0,0,0
25052,25052,95,2,339,48,0,1,0,0,0,1,0,0,0
43523,43523,95,2,0,8,0,1,0,0,0,1,0,0,0
33435,33435,95,3,32,13,0,1,0,0,0,0,0,1,0
43520,43520,95,2,126,0,0,1,0,0,0,0,0,1,0
16954,16954,95,7,0,0,0,0,1,0,0,1,0,0,0
452,452,95,2,13,43,0,0,1,0,0,0,0,1,0
37873,37873,95,2,11,26,0,1,0,0,0,1,0,0,0
12171,12171,95,1,0,0,0,1,0,0,0,0,0,1,0
28717,28717,95,2,0,54,1,0,0,0,0,1,0,0,0
9715,9715,95,2,347,175,0,1,0,0,0,0,0,1,0
6402,6402,95,1,0,155,0,0,0,1,0,0,0,1,0
26476,26476,95,1,0,0,0,0,1,0,0,0,0,1,0
15468,15468,95,5,273,53,0,0,0,1,0,1,0,0,0
20132,20132,95,30,283,7,0,1,0,0,0,0,0,1,0
2249,2249,95,3,0,113,0,1,0,0,0,1,0,0,0
43148,43148,95,2,114,23,0,1,0,0,0,0,0,1,0
9392,9392,95,1,0,1,0,0,1,0,0,0,0,1,0
2261,2261,95,7,363,2,0,0,1,0,0,0,0,1,0
10949,10949,95,2,0,0,0,0,1,0,0,1,0,0,0
11841,11841,95,1,0,2,0,1,0,0,0,0,0,1,0
20128,20128,95,2,0,2,0,0,1,0,0,0,0,1,0
32576,32576,95,1,349,7,0,0,0,1,0,0,1,0,0
36828,36828,95,3,0,0,0,1,0,0,0,1,0,0,0
5730,5730,95,4,309,53,0,0,0,1,0,1,0,0,0
43121,43121,95,3,0,4,0,0,0,1,0,1,0,0,0
38728,38728,95,1,83,46,0,1,0,0,0,1,0,0,0
2295,2295,95,2,236,210,0,0,1,0,0,0,0,1,0
15430,15430,95,2,0,0,0,0,1,0,0,0,0,1,0
36819,36819,95,5,36,13,0,1,0,0,0,1,0,0,0
2302,2302,95,5,338,216,0,0,1,0,0,0,0,1,0
19576,19576,95,3,0,4,0,1,0,0,0,1,0,0,0
8073,8073,95,3,0,1,0,1,0,0,0,1,0,0,0
18154,18154,95,30,334,13,0,0,1,0,0,1,0,0,0
32560,32560,95,10,35,19,0,0,1,0,0,0,0,1,0
15411,15411,95,1,0,1,0,0,0,1,0,1,0,0,0
34126,34126,95,1,164,63,0,1,0,0,0,0,0,1,0
24231,24231,95,30,154,54,0,0,0,1,0,1,0,0,0
20133,20133,95,30,0,6,0,1,0,0,0,0,0,1,0
18678,18678,95,2,130,70,0,0,0,1,0,0,0,1,0
18995,18995,95,1,0,2,0,0,0,1,0,0,0,1,0
32595,32595,95,1,0,11,0,0,1,0,0,0,0,1,0
5949,5949,95,1,0,0,0,1,0,0,0,0,0,1,0
49366,49366,95,1,180,0,0,1,0,0,0,0,0,1,0
38219,38219,95,2,322,40,0,1,0,0,0,1,0,0,0
11896,11896,95,3,347,95,0,1,0,0,0,1,0,0,0
13170,13170,95,1,0,0,0,1,0,0,0,1,0,0,0
5920,5920,95,1,0,0,0,1,0,0,0,1,0,0,0
20795,20795,95,2,0,36,0,0,0,1,0,0,0,1,0
28142,28142,95,5,1,31,0,0,0,1,0,1,0,0,0
27629,27629,95,2,0,5,0,1,0,0,0,0,0,1,0
11888,11888,95,7,105,6,0,1,0,0,0,1,0,0,0
25913,25913,95,6,0,2,0,0,0,1,0,1,0,0,0
5883,5883,95,1,0,7,0,1,0,0,0,0,0,1,0
26660,26660,95,3,0,4,0,1,0,0,0,1,0,0,0
2144,2144,95,2,353,155,0,1,0,0,0,0,0,1,0
2152,2152,95,3,327,232,0,1,0,0,0,1,0,0,0
25529,25529,95,7,34,34,0,1,0,0,0,1,0,0,0
29858,29858,95,3,2,23,0,1,0,0,0,1,0,0,0
25530,25530,95,3,0,0,0,1,0,0,0,1,0,0,0
15565,15565,95,3,0,1,0,1,0,0,0,1,0,0,0
13217,13217,95,14,0,3,0,1,0,0,0,1,0,0,0
15558,15558,95,5,0,0,1,0,0,0,0,1,0,0,0
32612,32612,95,2,109,23,0,0,1,0,0,1,0,0,0
8044,8044,95,3,354,32,0,0,1,0,0,0,0,1,0
36844,36844,95,1,0,7,0,1,0,0,0,1,0,0,0
24250,24250,95,2,0,15,0,0,0,1,0,1,0,0,0
8050,8050,95,28,63,12,0,1,0,0,0,1,0,0,0
9366,9366,95,2,0,1,0,0,1,0,0,0,0,1,0
29208,29208,95,1,265,80,0,0,1,0,0,0,0,1,0
41017,41017,95,1,47,20,0,0,0,1,0,0,0,1,0
