,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
39478,39478,240,1,361,0,0,0,1,0,0,1,0,0,0
5506,5506,240,2,0,48,0,1,0,0,0,0,0,1,0
42429,42429,240,2,0,3,0,0,1,0,0,1,0,0,0
19857,19857,240,3,303,94,0,1,0,0,0,1,0,0,0
48069,48069,240,3,46,1,0,1,0,0,0,1,0,0,0
42142,42142,240,3,0,1,0,0,1,0,0,1,0,0,0
40756,40756,240,30,261,0,0,0,1,0,0,1,0,0,0
41508,41508,240,1,75,8,0,0,1,0,0,1,0,0,0
4203,4203,240,4,234,12,0,0,1,0,0,0,0,1,0
43353,43353,240,3,141,0,0,1,0,0,0,1,0,0,0
4059,4059,240,4,0,251,0,0,1,0,0,1,0,0,0
48384,48384,240,3,360,2,0,0,1,0,0,1,0,0,0
4157,4157,240,2,0,18,0,1,0,0,0,1,0,0,0
19624,19624,240,3,256,70,0,0,1,0,0,1,0,0,0
39098,39098,240,2,330,10,0,0,1,0,0,1,0,0,0
39767,39767,240,2,8,3,0,1,0,0,0,1,0,0,0
47157,47157,240,2,0,0,0,1,0,0,0,1,0,0,0
15830,15830,240,30,0,4,0,0,1,0,0,1,0,0,0
46981,46981,240,3,297,2,0,1,0,0,0,1,0,0,0
18907,18907,240,3,0,5,0,0,1,0,0,1,0,0,0
15525,15525,240,1,0,1,0,0,1,0,0,1,0,0,0
20107,20107,240,2,278,19,0,1,0,0,0,1,0,0,0
5131,5131,240,3,0,7,0,0,1,0,0,1,0,0,0
43316,43316,240,7,0,1,0,1,0,0,0,1,0,0,0
3978,3978,240,1,0,1,0,0,1,0,0,1,0,0,0
48492,48492,240,3,349,0,0,0,1,0,0,1,0,0,0
16805,16805,240,2,0,166,0,1,0,0,0,1,0,0,0
4385,4385,240,1,0,22,0,0,1,0,0,1,0,0,0
39845,39845,240,2,24,2,0,1,0,0,0,1,0,0,0
16848,16848,240,2,0,5,0,0,1,0,0,1,0,0,0
40296,40296,240,2,145,5,0,1,0,0,0,1,0,0,0
11956,11956,240,1,0,0,0,0,1,0,0,1,0,0,0
18179,18179,240,3,141,60,0,0,1,0,0,1,0,0,0
40794,40794,240,2,313,16,0,0,1,0,0,1,0,0,0
4466,4466,240,365,363,0,0,1,0,0,0,1,0,0,0
13610,13610,240,2,0,5,0,0,1,0,0,1,0,0,0
43394,43394,240,4,64,0,0,0,1,0,0,0,0,1,0
14139,14139,240,2,0,0,0,0,1,0,0,1,0,0,0
16368,16368,240,3,0,27,0,0,1,0,0,1,0,0,0
39036,39036,240,2,0,3,0,1,0,0,0,1,0,0,0
4482,4482,240,2,126,113,0,1,0,0,0,1,0,0,0
19219,19219,240,3,1,19,0,0,1,0,0,1,0,0,0
22080,22080,240,3,0,15,0,1,0,0,0,1,0,0,0
38681,38681,240,1,0,37,0,0,1,0,0,1,0,0,0
38625,38625,240,5,6,2,0,0,1,0,0,1,0,0,0
20399,20399,240,2,72,15,0,1,0,0,0,1,0,0,0
14905,14905,240,2,167,36,0,0,1,0,0,1,0,0,0
39829,39829,240,2,11,4,0,0,1,0,0,1,0,0,0
19898,19898,240,31,309,6,0,0,1,0,0,1,0,0,0
48552,48552,240,5,24,2,0,0,1,0,0,1,0,0,0
40813,40813,240,30,338,1,0,0,1,0,0,1,0,0,0
7025,7025,240,4,325,45,0,0,1,0,0,1,0,0,0
4906,4906,240,5,179,12,0,0,0,1,0,1,0,0,0
17097,17097,240,5,344,62,0,0,1,0,0,1,0,0,0
23995,23995,241,5,0,4,0,1,0,0,0,1,0,0,0
34814,34814,241,1,173,2,0,1,0,0,0,0,0,1,0
588,588,241,30,345,0,0,0,1,0,0,1,0,0,0
34549,34549,241,2,0,19,0,0,1,0,0,1,0,0,0
44949,44949,241,3,164,0,0,1,0,0,0,1,0,0,0
2638,2638,241,2,141,1,0,1,0,0,0,1,0,0,0
42470,42470,242,2,0,1,0,0,1,0,0,1,0,0,0
35181,35181,242,30,77,0,0,0,1,0,0,1,0,0,0
8653,8653,243,1,163,34,0,0,1,0,0,1,0,0,0
19882,19882,243,1,0,41,0,0,1,0,0,1,0,0,0
24232,24232,243,30,278,0,0,0,1,0,0,1,0,0,0
47503,47503,243,1,363,0,0,0,1,0,0,1,0,0,0
7524,7524,243,5,84,38,0,1,0,0,0,1,0,0,0
43167,43167,243,2,9,5,0,0,1,0,0,1,0,0,0
38887,38887,244,90,265,0,0,0,1,0,0,1,0,0,0
31875,31875,244,1,354,23,0,1,0,0,0,1,0,0,0
37036,37036,244,60,218,0,0,0,1,0,0,1,0,0,0
42165,42165,244,3,103,19,0,0,1,0,0,1,0,0,0
48825,48825,244,3,68,1,0,0,1,0,0,1,0,0,0
7122,7122,244,4,166,47,0,0,1,0,0,1,0,0,0
35278,35278,244,30,365,0,0,0,1,0,0,1,0,0,0
37771,37771,244,2,347,10,0,0,1,0,0,1,0,0,0
14833,14833,244,2,41,207,0,0,1,0,0,1,0,0,0
9236,9236,244,1,0,0,0,0,1,0,0,1,0,0,0
39014,39014,244,29,340,1,0,0,1,0,0,1,0,0,0
37621,37621,244,2,304,11,0,0,1,0,0,1,0,0,0
35171,35171,244,30,365,1,0,0,1,0,0,1,0,0,0
47797,47797,244,1,17,0,0,1,0,0,0,1,0,0,0
21669,21669,245,3,2,29,0,1,0,0,0,1,0,0,0
7446,7446,245,7,73,6,0,1,0,0,0,1,0,0,0
48902,48902,245,3,76,0,0,1,0,0,0,1,0,0,0
25592,25592,245,2,259,60,0,0,0,1,0,1,0,0,0
43619,43619,245,2,261,4,0,0,1,0,0,1,0,0,0
15413,15413,245,30,365,0,0,0,1,0,0,1,0,0,0
2911,2911,245,1,0,0,0,0,1,0,0,1,0,0,0
20070,20070,245,30,332,0,0,0,1,0,0,1,0,0,0
49055,49055,245,3,68,1,0,0,1,0,0,1,0,0,0
28291,28291,245,3,0,44,0,0,1,0,0,1,0,0,0
19204,19204,245,1,1,2,0,1,0,0,0,1,0,0,0
13043,13043,245,3,3,17,0,1,0,0,0,1,0,0,0
44787,44787,245,2,154,12,0,0,1,0,0,1,0,0,0
48471,48471,245,7,53,0,0,1,0,0,0,1,0,0,0
43340,43340,245,1,311,13,0,0,1,0,0,1,0,0,0
7150,7150,245,5,126,10,0,0,1,0,0,1,0,0,0
13493,13493,245,30,365,0,0,0,1,0,0,1,0,0,0
40628,40628,245,3,261,6,0,1,0,0,0,1,0,0,0
7345,7345,245,5,306,35,0,1,0,0,0,1,0,0,0
46724,46724,245,4,0,1,0,0,1,0,0,1,0,0,0
48464,48464,245,2,9,1,0,0,1,0,0,1,0,0,0
11654,11654,245,3,327,76,0,0,1,0,0,1,0,0,0
46232,46232,245,2,335,7,0,1,0,0,0,1,0,0,0
19112,19112,245,7,0,0,0,0,1,0,0,1,0,0,0
9023,9023,245,3,244,16,0,0,1,0,0,1,0,0,0
23877,23877,245,4,0,9,0,1,0,0,0,1,0,0,0
27860,27860,245,3,171,57,0,0,0,0,1,1,0,0,0
29802,29802,245,3,187,1,0,1,0,0,0,1,0,0,0
1496,1496,245,6,165,2,0,0,0,1,0,1,0,0,0
24209,24209,245,4,2,77,0,0,1,0,0,1,0,0,0
7873,7873,245,4,0,27,0,0,1,0,0,1,0,0,0
11224,11224,245,10,0,6,0,0,1,0,0,1,0,0,0
24474,24474,245,5,10,15,0,0,1,0,0,1,0,0,0
3719,3719,245,2,0,3,0,0,1,0,0,1,0,0,0
8300,8300,245,1,341,177,0,0,1,0,0,0,0,1,0
50037,50037,245,1,356,0,0,0,1,0,0,1,0,0,0
43476,43476,245,3,326,2,0,1,0,0,0,1,0,0,0
12622,12622,245,1,0,81,0,1,0,0,0,1,0,0,0
44367,44367,245,3,4,1,0,0,1,0,0,1,0,0,0
19406,19406,245,30,270,1,0,0,1,0,0,1,0,0,0
11044,11044,245,30,365,1,0,0,1,0,0,1,0,0,0
8351,8351,245,2,205,29,0,0,1,0,0,1,0,0,0
30458,30458,245,5,132,4,0,1,0,0,0,0,0,1,0
40237,40237,245,3,166,21,0,0,1,0,0,1,0,0,0
832,832,245,5,0,18,0,0,1,0,0,1,0,0,0
6968,6968,245,4,59,5,0,1,0,0,0,1,0,0,0
23229,23229,245,3,0,0,0,1,0,0,0,0,0,1,0
8362,8362,245,3,0,9,0,1,0,0,0,1,0,0,0
16405,16405,245,5,0,0,0,1,0,0,0,1,0,0,0
13251,13251,245,3,100,64,0,0,1,0,0,1,0,0,0
26120,26120,245,2,242,57,0,0,1,0,0,1,0,0,0
41947,41947,245,2,355,1,0,0,1,0,0,1,0,0,0
8369,8369,245,2,1,24,0,0,1,0,0,1,0,0,0
31985,31985,245,2,286,58,0,0,1,0,0,1,0,0,0
5845,5845,245,3,0,0,0,1,0,0,0,1,0,0,0
5847,5847,245,2,0,0,0,1,0,0,0,1,0,0,0
43475,43475,245,3,292,0,0,1,0,0,0,1,0,0,0
19800,19800,245,2,0,0,0,0,1,0,0,1,0,0,0
4149,4149,245,4,0,3,0,1,0,0,0,1,0,0,0
33086,33086,245,3,261,38,0,1,0,0,0,1,0,0,0
8624,8624,245,5,272,20,0,0,1,0,0,1,0,0,0
37336,37336,245,4,326,25,0,1,0,0,0,1,0,0,0
12283,12283,245,2,0,1,0,0,1,0,0,1,0,0,0
15209,15209,245,30,75,1,0,0,1,0,0,1,0,0,0
14045,14045,245,2,0,3,0,1,0,0,0,1,0,0,0
5639,5639,245,1,5,63,0,1,0,0,0,1,0,0,0
2812,2812,245,2,0,19,0,1,0,0,0,1,0,0,0
29021,29021,245,30,365,1,0,0,1,0,0,1,0,0,0
43895,43895,245,30,309,2,0,0,1,0,0,1,0,0,0
38890,38890,245,3,107,10,0,1,0,0,0,1,0,0,0
13937,13937,245,30,365,0,0,0,1,0,0,1,0,0,0
10580,10580,245,3,0,51,0,0,1,0,0,1,0,0,0
19290,19290,245,30,348,1,0,0,1,0,0,1,0,0,0
47768,47768,245,2,0,3,0,1,0,0,0,1,0,0,0
15995,15995,245,30,364,0,0,0,1,0,0,1,0,0,0
25835,25835,245,2,217,117,0,0,0,1,0,1,0,0,0
15640,15640,245,5,0,0,0,0,1,0,0,1,0,0,0
6623,6623,245,1,0,3,0,0,1,0,0,1,0,0,0
7302,7302,246,4,0,0,0,1,0,0,0,1,0,0,0
614,614,246,4,0,6,0,0,1,0,0,1,0,0,0
35210,35210,246,30,362,0,0,0,1,0,0,1,0,0,0
4964,4964,246,2,6,26,0,1,0,0,0,1,0,0,0
43591,43591,246,2,315,1,0,0,0,1,0,0,0,1,0
34912,34912,246,30,365,1,0,0,1,0,0,1,0,0,0
34707,34707,246,30,34,5,0,0,1,0,0,1,0,0,0
39769,39769,247,2,345,17,0,1,0,0,0,1,0,0,0
49742,49742,247,1,339,0,0,0,1,0,0,0,0,1,0
36262,36262,247,2,330,51,0,0,1,0,0,1,0,0,0
50114,50114,247,30,365,0,0,0,1,0,0,1,0,0,0
46900,46900,247,4,163,0,0,0,1,0,0,1,0,0,0
48790,48790,247,30,90,0,0,1,0,0,0,1,0,0,0
7880,7880,247,30,0,25,0,0,1,0,0,1,0,0,0
49248,49248,247,1,74,4,0,0,1,0,0,1,0,0,0
43513,43513,247,2,284,3,0,0,1,0,0,1,0,0,0
36646,36646,247,2,328,37,1,0,0,0,0,1,0,0,0
29083,29083,247,2,0,114,0,0,1,0,0,1,0,0,0
26592,26592,248,3,0,2,0,0,1,0,0,1,0,0,0
2960,2960,248,3,313,68,0,1,0,0,0,1,0,0,0
520,520,248,2,0,63,0,1,0,0,0,1,0,0,0
25509,25509,248,2,0,19,0,0,1,0,0,1,0,0,0
5597,5597,248,6,0,1,0,0,1,0,0,1,0,0,0
44462,44462,248,3,71,9,0,1,0,0,0,1,0,0,0
38626,38626,248,7,0,0,0,0,1,0,0,1,0,0,0
28755,28755,248,4,4,5,0,1,0,0,0,1,0,0,0
38266,38266,248,30,321,0,0,0,1,0,0,1,0,0,0
44766,44766,248,30,294,0,0,0,1,0,0,1,0,0,0
35228,35228,248,30,335,0,0,0,1,0,0,1,0,0,0
33865,33865,248,30,365,0,0,0,1,0,0,1,0,0,0
7227,7227,249,3,17,16,0,1,0,0,0,1,0,0,0
34942,34942,249,2,102,28,0,1,0,0,0,0,0,1,0
6322,6322,249,30,0,2,0,1,0,0,0,1,0,0,0
4140,4140,249,1,299,162,0,0,1,0,0,1,0,0,0
24991,24991,249,31,129,10,0,0,1,0,0,1,0,0,0
39145,39145,249,30,358,0,0,1,0,0,0,1,0,0,0
30007,30007,249,3,79,43,0,0,1,0,0,0,0,1,0
2908,2908,249,60,362,0,0,0,1,0,0,1,0,0,0
11312,11312,249,4,0,0,0,0,1,0,0,0,0,1,0
40836,40836,249,30,365,1,0,0,1,0,0,1,0,0,0
765,765,249,5,0,8,0,0,1,0,0,1,0,0,0
41428,41428,249,3,166,4,0,0,1,0,0,1,0,0,0
21002,21002,249,60,0,2,0,1,0,0,0,1,0,0,0
41615,41615,249,3,165,14,0,0,1,0,0,1,0,0,0
37891,37891,249,1,314,2,0,0,1,0,0,0,1,0,0
37892,37892,249,1,328,53,0,0,1,0,0,0,1,0,0
25215,25215,249,3,0,3,0,0,1,0,0,1,0,0,0
37532,37532,249,2,350,33,0,0,1,0,0,1,0,0,0
9262,9262,249,3,346,99,0,0,1,0,0,1,0,0,0
11267,11267,249,4,363,8,0,0,1,0,0,0,0,1,0
26690,26690,249,4,0,3,0,0,1,0,0,1,0,0,0
36691,36691,249,60,0,0,0,0,1,0,0,0,0,0,1
43258,43258,249,30,356,0,0,0,1,0,0,1,0,0,0
36536,36536,249,1,281,7,0,0,1,0,0,0,1,0,0
16543,16543,249,3,0,26,0,1,0,0,0,1,0,0,0
1423,1423,249,3,340,20,0,1,0,0,0,1,0,0,0
12341,12341,249,29,162,5,0,0,1,0,0,1,0,0,0
10880,10880,249,3,355,5,0,1,0,0,0,0,0,1,0
27285,27285,249,4,74,1,0,1,0,0,0,1,0,0,0
41475,41475,249,1,2,5,0,0,0,1,0,0,1,0,0
641,641,249,3,22,4,0,1,0,0,0,0,0,1,0
6079,6079,249,1,0,67,0,0,1,0,0,1,0,0,0
34579,34579,249,7,0,0,0,1,0,0,0,1,0,0,0
25413,25413,249,10,0,0,0,0,1,0,0,1,0,0,0
48317,48317,249,4,52,1,0,1,0,0,0,1,0,0,0
29666,29666,249,2,0,24,0,1,0,0,0,0,0,1,0
37894,37894,249,1,350,0,0,0,1,0,0,0,1,0,0
37683,37683,249,1,165,6,0,0,0,1,0,1,0,0,0
39108,39108,249,2,75,16,0,0,1,0,0,1,0,0,0
2695,2695,249,31,365,6,0,0,1,0,0,1,0,0,0
47579,47579,249,2,83,4,0,0,1,0,0,1,0,0,0
27518,27518,249,3,231,62,0,1,0,0,0,1,0,0,0
17825,17825,249,1,0,1,0,0,1,0,0,1,0,0,0
40905,40905,249,2,74,32,0,0,1,0,0,1,0,0,0
17645,17645,249,30,293,0,0,0,1,0,0,1,0,0,0
47244,47244,249,3,159,0,0,0,1,0,0,1,0,0,0
38998,38998,249,6,16,14,0,0,1,0,0,1,0,0,0
43261,43261,249,3,342,8,0,0,0,1,0,1,0,0,0
48019,48019,249,30,365,0,0,0,1,0,0,1,0,0,0
17615,17615,249,2,2,50,0,1,0,0,0,1,0,0,0
35176,35176,249,30,347,0,0,0,1,0,0,1,0,0,0
34391,34391,249,1,287,13,0,0,1,0,0,0,1,0,0
36223,36223,249,1,274,18,0,0,1,0,0,0,1,0,0
10130,10130,249,30,282,1,0,0,1,0,0,1,0,0,0
5717,5717,249,1,0,0,0,0,1,0,0,1,0,0,0
25787,25787,249,30,49,6,0,0,1,0,0,1,0,0,0
1836,1836,249,3,350,33,0,1,0,0,0,1,0,0,0
40489,40489,249,2,1,26,0,0,1,0,0,1,0,0,0
36249,36249,249,2,179,2,0,0,1,0,0,0,0,1,0
47366,47366,249,4,0,1,0,0,1,0,0,1,0,0,0
16930,16930,249,9,0,19,0,1,0,0,0,1,0,0,0
7716,7716,249,3,0,3,0,0,1,0,0,1,0,0,0
16884,16884,249,7,197,113,0,0,1,0,0,1,0,0,0
41296,41296,249,30,276,1,0,0,1,0,0,1,0,0,0
306,306,249,3,22,2,0,1,0,0,0,0,0,1,0
36285,36285,249,2,0,6,0,1,0,0,0,1,0,0,0
30338,30338,249,3,352,12,0,0,1,0,0,1,0,0,0
39558,39558,249,1,71,21,0,0,1,0,0,1,0,0,0
5915,5915,249,3,0,1,0,0,1,0,0,1,0,0,0
12586,12586,249,1,0,0,0,0,1,0,0,1,0,0,0
4582,4582,249,3,359,55,0,0,1,0,0,1,0,0,0
32609,32609,249,3,362,1,0,0,1,0,0,1,0,0,0
35813,35813,249,4,9,7,0,0,1,0,0,1,0,0,0
18300,18300,249,2,225,73,0,0,1,0,0,1,0,0,0
45453,45453,249,3,38,3,0,0,1,0,0,1,0,0,0
15186,15186,249,90,177,2,0,0,1,0,0,1,0,0,0
42811,42811,249,3,326,9,0,0,1,0,0,1,0,0,0
50502,50502,249,3,331,0,0,0,1,0,0,1,0,0,0
48717,48717,249,2,61,12,0,0,1,0,0,1,0,0,0
4456,4456,249,3,0,6,0,0,1,0,0,1,0,0,0
44344,44344,249,7,144,6,0,0,1,0,0,1,0,0,0
45041,45041,249,1,346,22,0,0,1,0,0,1,0,0,0
7654,7654,249,2,0,4,0,1,0,0,0,1,0,0,0
48646,48646,249,2,334,4,0,0,1,0,0,1,0,0,0
48648,48648,249,2,350,0,0,0,1,0,0,1,0,0,0
33438,33438,249,20,0,0,0,0,1,0,0,1,0,0,0
48651,48651,249,2,10,0,0,1,0,0,0,1,0,0,0
41157,41157,249,3,59,2,0,0,1,0,0,1,0,0,0
20243,20243,249,3,0,2,0,0,1,0,0,1,0,0,0
17233,17233,249,5,0,85,0,0,1,0,0,1,0,0,0
50022,50022,249,2,104,9,0,0,1,0,0,1,0,0,0
33771,33771,249,4,89,18,0,0,1,0,0,1,0,0,0
1085,1085,249,3,72,12,0,1,0,0,0,1,0,0,0
20190,20190,249,4,365,10,0,0,0,1,0,1,0,0,0
50530,50530,249,3,84,0,0,0,1,0,0,0,0,1,0
33301,33301,249,5,0,3,0,0,1,0,0,0,0,1,0
48127,48127,249,2,109,1,0,0,1,0,0,1,0,0,0
30471,30471,249,2,358,21,0,0,0,1,0,1,0,0,0
26180,26180,249,4,7,5,0,0,1,0,0,1,0,0,0
11072,11072,249,7,279,119,0,0,1,0,0,1,0,0,0
48136,48136,249,5,161,3,0,0,1,0,0,1,0,0,0
50504,50504,249,3,340,0,0,0,1,0,0,1,0,0,0
38278,38278,249,3,140,24,0,0,1,0,0,0,0,1,0
17080,17080,249,3,331,112,0,1,0,0,0,1,0,0,0
40547,40547,249,3,195,10,0,0,1,0,0,1,0,0,0
39560,39560,249,1,0,41,0,0,1,0,0,1,0,0,0
43211,43211,249,3,153,17,0,1,0,0,0,1,0,0,0
42040,42040,249,5,161,11,0,0,1,0,0,1,0,0,0
47947,47947,249,3,82,4,0,1,0,0,0,1,0,0,0
7744,7744,249,1,0,6,0,0,1,0,0,1,0,0,0
2632,2632,249,3,79,1,0,0,1,0,0,0,0,1,0
43956,43956,249,1,167,20,0,0,1,0,0,1,0,0,0
1512,1512,249,2,122,136,0,0,1,0,0,1,0,0,0
41351,41351,249,2,86,16,0,0,1,0,0,1,0,0,0
48419,48419,249,3,81,2,0,0,1,0,0,1,0,0,0
36465,36465,249,31,82,12,0,1,0,0,0,1,0,0,0
2998,2998,249,3,72,88,0,1,0,0,0,1,0,0,0
42049,42049,249,2,0,1,0,1,0,0,0,1,0,0,0
4960,4960,249,2,86,94,0,0,1,0,0,1,0,0,0
49738,49738,249,30,0,0,0,1,0,0,0,1,0,0,0
12224,12224,249,30,365,1,0,0,1,0,0,1,0,0,0
15507,15507,249,1,0,0,0,0,1,0,0,1,0,0,0
34314,34314,249,3,18,12,0,0,1,0,0,1,0,0,0
22008,22008,249,3,0,0,0,0,1,0,0,1,0,0,0
9984,9984,249,30,283,2,0,0,1,0,0,1,0,0,0
43369,43369,249,3,40,0,0,1,0,0,0,0,0,1,0
46270,46270,249,1,15,0,0,1,0,0,0,0,0,1,0
2982,2982,249,1,243,255,0,0,1,0,0,1,0,0,0
49751,49751,249,30,324,0,0,0,1,0,0,1,0,0,0
12223,12223,249,30,337,1,0,0,1,0,0,1,0,0,0
391,391,249,3,225,166,0,1,0,0,0,1,0,0,0
48428,48428,249,4,197,1,0,0,1,0,0,1,0,0,0
34151,34151,249,2,11,25,0,0,1,0,0,1,0,0,0
22280,22280,249,3,13,19,0,0,1,0,0,1,0,0,0
341,341,249,5,356,171,0,0,1,0,0,1,0,0,0
20512,20512,249,3,66,24,0,0,1,0,0,1,0,0,0
46053,46053,249,2,184,3,0,0,1,0,0,1,0,0,0
14479,14479,249,3,0,9,0,0,1,0,0,1,0,0,0
7934,7934,249,2,0,0,0,0,1,0,0,1,0,0,0
17456,17456,249,1,365,6,0,0,0,1,0,1,0,0,0
49934,49934,250,6,13,1,0,0,1,0,0,1,0,0,0
41021,41021,250,3,167,28,0,0,1,0,0,1,0,0,0
17305,17305,250,60,0,4,0,0,1,0,0,1,0,0,0
17280,17280,250,30,358,0,0,0,1,0,0,1,0,0,0
13718,13718,250,3,208,188,0,0,1,0,0,0,0,1,0
1205,1205,250,2,19,64,0,1,0,0,0,1,0,0,0
49919,49919,250,2,19,0,0,0,1,0,0,1,0,0,0
1157,1157,250,4,70,5,0,0,1,0,0,1,0,0,0
1136,1136,250,5,333,72,0,1,0,0,0,1,0,0,0
5004,5004,250,4,0,32,0,0,1,0,0,1,0,0,0
41030,41030,250,2,65,19,0,0,1,0,0,1,0,0,0
47541,47541,250,30,83,1,0,0,1,0,0,1,0,0,0
30250,30250,250,2,0,3,0,0,1,0,0,1,0,0,0
7911,7911,250,2,0,5,0,0,1,0,0,1,0,0,0
17611,17611,250,3,19,60,0,1,0,0,0,1,0,0,0
35283,35283,250,2,0,48,0,1,0,0,0,1,0,0,0
47454,47454,250,1,13,2,0,1,0,0,0,1,0,0,0
46730,46730,250,1,3,3,0,0,1,0,0,1,0,0,0
47500,47500,250,2,0,3,1,0,0,0,0,1,0,0,0
17164,17164,250,1,1,207,0,0,1,0,0,1,0,0,0
35182,35182,250,30,195,0,0,0,1,0,0,1,0,0,0
47452,47452,250,30,0,0,0,0,1,0,0,1,0,0,0
13809,13809,250,2,0,2,0,0,1,0,0,0,0,1,0
35325,35325,250,7,5,8,0,0,1,0,0,1,0,0,0
9778,9778,250,2,0,26,0,0,1,0,0,1,0,0,0
40978,40978,250,10,138,5,0,1,0,0,0,1,0,0,0
30262,30262,250,2,11,4,0,0,1,0,0,1,0,0,0
41051,41051,250,3,74,16,0,1,0,0,0,1,0,0,0
17494,17494,250,30,354,1,0,0,1,0,0,1,0,0,0
30185,30185,250,4,98,67,0,0,1,0,0,1,0,0,0
13726,13726,250,7,1,0,0,1,0,0,0,1,0,0,0
1147,1147,250,3,359,128,1,0,0,0,0,1,0,0,0
30271,30271,250,4,0,1,0,1,0,0,0,1,0,0,0
30174,30174,250,2,0,20,0,1,0,0,0,1,0,0,0
13696,13696,250,1,0,0,0,0,1,0,0,1,0,0,0
5008,5008,250,1,365,6,0,0,1,0,0,0,0,1,0
6246,6246,250,2,0,3,0,0,1,0,0,1,0,0,0
40901,40901,250,2,1,3,0,1,0,0,0,1,0,0,0
46734,46734,250,1,354,1,0,0,0,1,0,1,0,0,0
17519,17519,250,1,352,68,0,1,0,0,0,1,0,0,0
17426,17426,250,5,0,7,0,0,1,0,0,1,0,0,0
17391,17391,250,1,0,13,0,0,1,0,0,1,0,0,0
13673,13673,250,3,54,113,0,0,1,0,0,1,0,0,0
9661,9661,250,7,0,2,0,0,1,0,0,1,0,0,0
40886,40886,250,3,0,15,0,0,0,1,0,1,0,0,0
17314,17314,250,4,0,4,0,1,0,0,0,1,0,0,0
35306,35306,250,6,162,15,0,0,0,1,0,1,0,0,0
9681,9681,250,2,339,122,0,0,1,0,0,1,0,0,0
45031,45031,250,1,2,3,0,0,1,0,0,1,0,0,0
17347,17347,250,4,352,68,0,1,0,0,0,1,0,0,0
5011,5011,250,30,350,1,0,0,1,0,0,1,0,0,0
11947,11947,250,4,63,13,0,0,1,0,0,1,0,0,0
40862,40862,250,5,9,2,0,0,1,0,0,1,0,0,0
10114,10114,250,2,358,15,0,1,0,0,0,1,0,0,0
29111,29111,250,30,64,5,0,1,0,0,0,1,0,0,0
1566,1566,250,30,363,2,0,0,1,0,0,1,0,0,0
4576,4576,250,3,0,24,0,1,0,0,0,1,0,0,0
18331,18331,250,4,0,13,0,0,1,0,0,1,0,0,0
13384,13384,250,1,0,0,0,1,0,0,0,1,0,0,0
18347,18347,250,3,0,2,0,1,0,0,0,1,0,0,0
43079,43079,250,1,339,12,1,0,0,0,0,1,0,0,0
10117,10117,250,4,339,0,0,1,0,0,0,1,0,0,0
10123,10123,250,1,0,13,0,0,1,0,0,1,0,0,0
35911,35911,250,3,322,32,0,1,0,0,0,1,0,0,0
10126,10126,250,60,134,3,0,0,1,0,0,1,0,0,0
40486,40486,250,3,5,1,0,1,0,0,0,1,0,0,0
29039,29039,250,2,56,41,0,1,0,0,0,1,0,0,0
13369,13369,250,28,0,5,0,0,1,0,0,1,0,0,0
1561,1561,250,3,0,61,0,1,0,0,0,1,0,0,0
1593,1593,250,28,88,0,0,0,0,1,0,1,0,0,0
35858,35858,250,2,179,1,0,0,1,0,0,0,0,1,0
40524,40524,250,2,95,23,0,1,0,0,0,1,0,0,0
13439,13439,250,2,0,4,0,0,1,0,0,1,0,0,0
40572,40572,250,31,361,0,0,0,1,0,0,1,0,0,0
4607,4607,250,4,337,10,0,1,0,0,0,1,0,0,0
29335,29335,250,2,169,16,0,0,0,1,0,1,0,0,0
4601,4601,250,1,70,144,0,1,0,0,0,1,0,0,0
10058,10058,250,2,139,49,0,0,1,0,0,1,0,0,0
40557,40557,250,30,365,0,0,0,1,0,0,1,0,0,0
29331,29331,250,4,188,11,0,1,0,0,0,1,0,0,0
18281,18281,250,4,0,4,0,1,0,0,0,1,0,0,0
29286,29286,250,4,0,21,0,1,0,0,0,1,0,0,0
18298,18298,250,4,1,17,0,0,1,0,0,1,0,0,0
40540,40540,250,8,0,4,0,0,1,0,0,1,0,0,0
1546,1546,250,10,0,4,0,1,0,0,0,1,0,0,0
29224,29224,250,4,351,6,0,0,1,0,0,1,0,0,0
35852,35852,250,2,0,0,0,0,1,0,0,1,0,0,0
29159,29159,250,3,173,2,0,1,0,0,0,1,0,0,0
18447,18447,250,5,0,50,0,1,0,0,0,1,0,0,0
10147,10147,250,2,0,1,0,0,1,0,0,1,0,0,0
28927,28927,250,3,77,22,0,0,1,0,0,1,0,0,0
40369,40369,250,3,0,3,0,1,0,0,0,1,0,0,0
13312,13312,250,2,0,9,0,0,1,0,0,1,0,0,0
44715,44715,250,4,10,0,0,0,1,0,0,1,0,0,0
40366,40366,250,15,0,1,0,0,1,0,0,1,0,0,0
49605,49605,250,2,100,1,0,0,1,0,0,1,0,0,0
28811,28811,250,5,1,0,0,1,0,0,0,1,0,0,0
18666,18666,250,2,0,2,0,0,1,0,0,1,0,0,0
43122,43122,250,1,342,29,0,0,1,0,0,1,0,0,0
13305,13305,250,7,0,0,0,1,0,0,0,1,0,0,0
43126,43126,250,1,137,36,0,1,0,0,0,1,0,0,0
44700,44700,250,1,51,4,0,0,0,1,0,1,0,0,0
4477,4477,250,1,88,9,0,1,0,0,0,1,0,0,0
